zip_code,offense_nibrs,incident_number,offense_description,incident_reported,zone,latitude,longitude,incident_occurred,primary_key,geometry,index_right,precinct
37213,35A,20180602102,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-12T15:30:00,413,36.17,-86.773,2018-07-12T15:30:00,20180602102_21,POINT (-86.773 36.17),0,CENTRAL
37203,35A,20180270225,MARIJUANA - POSSESS,2018-03-24T22:35:00,425,36.155,-86.779,2018-03-24T20:11:00,20180270225_11,POINT (-86.779 36.155),0,CENTRAL
,35A,20180354016,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-04-20T08:14:00,,36.17,-86.78,2018-04-20T06:30:00,20180354016_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20180586726,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-07-07T13:09:00,423,36.157,-86.786,2018-07-07T08:40:00,20180586726_11,POINT (-86.786 36.157),0,CENTRAL
37203,35A,20180182899,MARIJUANA - POSSESS,2018-03-11T07:52:00,423,36.152,-86.776,2018-02-25T14:30:00,20180182899_11,POINT (-86.776 36.152),0,CENTRAL
,35A,20180833186,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-01T15:29:00,,36.17,-86.77,2018-10-01T10:30:00,20180833186_11,POINT (-86.77 36.17),0,CENTRAL
37201,35A,20180706915,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-17T17:22:00,,36.171,-86.779,2018-08-17T17:05:00,20180706915_11,POINT (-86.779 36.171),0,CENTRAL
,35A,20180673243,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-08-06T13:28:00,,36.16,-86.77,2018-08-06T13:28:00,20180673243_11,POINT (-86.77 36.16),0,CENTRAL
37213,35A,20180130417,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-02-08T22:15:00,413,36.164,-86.77,2018-02-08T22:15:00,20180130417_11,POINT (-86.77 36.164),0,CENTRAL
37203,35A,20180695906,MARIJUANA - POSSESS,2018-08-14T07:35:00,,36.16,-86.78,2018-08-14T07:35:00,20180695906_11,POINT (-86.78 36.16),0,CENTRAL
37201,35A,20180821083,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-26T18:00:00,425,36.158,-86.775,2018-09-26T18:00:00,20180821083_11,POINT (-86.77500000000001 36.158),0,CENTRAL
37201,35A,20180430880,MARIJUANA - POSSESS,2018-05-16T02:43:00,421,36.162,-86.776,2018-05-16T01:39:00,20180430880_11,POINT (-86.776 36.162),0,CENTRAL
37201,35A,20180476995,MARIJUANA - POSSESS,2018-06-01T00:15:00,415,36.167,-86.778,2018-05-31T22:25:00,20180476995_11,POINT (-86.77800000000001 36.167),0,CENTRAL
37219,35A,20180245414,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-16T21:19:00,411,36.166,-86.781,2018-03-16T20:30:00,20180245414_11,POINT (-86.78100000000001 36.166),0,CENTRAL
37201,35A,20180589128,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-08T06:35:00,415,36.165,-86.776,2018-07-06T03:00:00,20180589128_11,POINT (-86.776 36.165),0,CENTRAL
37115,35A,20180920713,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-02T04:15:00,723,36.153,-86.77,2018-11-02T01:15:00,20180920713_11,POINT (-86.77 36.153),0,CENTRAL
,35A,20180918281,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-01T09:31:00,,36.15,-86.78,2018-11-01T09:20:00,20180918281_11,POINT (-86.78 36.15),0,CENTRAL
37203,35A,20180916876,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-31T21:46:00,425,36.152,-86.773,2018-10-31T21:00:00,20180916876_11,POINT (-86.773 36.152),0,CENTRAL
37201,35A,20180484976,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-03T19:59:00,415,36.17,-86.779,2018-06-03T19:15:00,20180484976_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180848421,MARIJUANA - POSSESS,2018-10-07T02:27:00,423,36.156,-86.783,2018-10-07T00:46:00,20180848421_11,POINT (-86.783 36.156),0,CENTRAL
37203,35A,20180156251,MARIJUANA - POSSESS,2018-02-17T03:50:00,423,36.153,-86.781,2018-02-17T00:30:00,20180156251_11,POINT (-86.78100000000001 36.153),0,CENTRAL
37201,35A,20180369654,MARIJUANA - POSSESS,2018-05-18T15:00:00,415,36.168,-86.779,2018-04-25T17:56:00,20180369654_11,POINT (-86.779 36.168),0,CENTRAL
37201,35A,20180771026,"DRUGS, COCAINE, POSSESS",2018-09-09T03:58:00,415,36.17,-86.779,2018-09-09T02:54:00,20180771026_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180367201,MARIJUANA - POSSESS,2018-04-25T00:26:00,425,36.16,-86.771,2018-04-25T00:26:00,20180367201_11,POINT (-86.771 36.16),0,CENTRAL
37203,35A,20180170910,"DRUGS, COCAINE, POSSESS",2018-02-22T11:53:00,423,36.152,-86.776,2018-02-21T19:50:00,20180170910_11,POINT (-86.776 36.152),0,CENTRAL
,35A,20181049572,MARIJUANA - POSSESS,2018-12-19T05:41:00,,36.16,-86.77,2018-12-15T19:00:00,20181049572_11,POINT (-86.77 36.16),0,CENTRAL
37201,35A,20180603267,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-13T00:16:00,421,36.162,-86.776,2018-07-12T23:05:00,20180603267_11,POINT (-86.776 36.162),0,CENTRAL
37203,35A,20180622708,MARIJUANA - POSSESS,2018-07-19T21:52:00,411,36.163,-86.791,2018-07-19T18:30:00,20180622708_21,POINT (-86.791 36.163),0,CENTRAL
37201,35A,20180923164,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-03T00:51:00,421,36.161,-86.777,2018-11-02T23:34:00,20180923164_11,POINT (-86.777 36.161),0,CENTRAL
37201,35A,20180775984,"DRUGS, COCAINE, POSSESS",2018-09-11T00:58:00,415,36.17,-86.779,2018-09-11T00:10:00,20180775984_11,POINT (-86.779 36.17),0,CENTRAL
37208,35A,20180321794,MARIJUANA (FREE TEXT),2018-04-10T18:00:00,413,36.174,-86.787,2018-04-10T18:00:00,20180321794_11,POINT (-86.78700000000001 36.174),0,CENTRAL
,35A,20181023416,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-12-10T11:34:00,,36.15,-86.78,2018-12-10T09:10:00,20181023416_11,POINT (-86.78 36.15),0,CENTRAL
37201,35A,20180140893,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-12T17:30:00,413,36.174,-86.782,2018-02-12T17:00:00,20180140893_11,POINT (-86.782 36.174),0,CENTRAL
37201,35A,20180262513,MARIJUANA - POSSESS,2018-03-22T10:10:00,425,36.16,-86.775,2018-03-22T10:10:00,20180262513_11,POINT (-86.77500000000001 36.16),0,CENTRAL
37201,35A,20180673469,MARIJUANA - POSSESS,2018-08-06T15:30:00,415,36.165,-86.776,2018-08-06T15:30:00,20180673469_11,POINT (-86.776 36.165),0,CENTRAL
37213,35A,20180074515,POSSESSION OF A CONTROLLED SUBSTANCE,2018-01-23T18:49:00,413,36.169,-86.771,2018-01-23T17:26:00,20180074515_11,POINT (-86.771 36.169),0,CENTRAL
37201,35A,20180794332,MARIJUANA - POSSESS,2018-09-17T16:00:00,421,36.161,-86.776,2018-09-17T16:00:00,20180794332_11,POINT (-86.776 36.161),0,CENTRAL
37203,35A,20180461525,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-26T04:33:00,425,36.156,-86.78,2018-05-26T03:20:00,20180461525_11,POINT (-86.78 36.156),0,CENTRAL
37203,35A,20180494673,"DRUGS, COCAINE, POSSESS",2018-06-07T01:25:00,423,36.158,-86.784,2018-06-07T00:53:00,20180494673_11,POINT (-86.78400000000001 36.158),0,CENTRAL
37203,35A,20180121117,MARIJUANA - POSSESS,2018-02-06T09:14:00,423,36.152,-86.779,2018-02-06T08:40:00,20180121117_11,POINT (-86.779 36.152),0,CENTRAL
37219,35A,20180284947,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-29T18:24:00,421,36.162,-86.779,2018-03-29T16:30:00,20180284947_11,POINT (-86.779 36.162),0,CENTRAL
37201,35A,20180724227,MARIJUANA - POSSESS,2018-08-23T18:15:00,425,36.16,-86.771,2018-08-23T18:15:00,20180724227_11,POINT (-86.771 36.16),0,CENTRAL
,35A,20181044626,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-12-18T12:36:00,,36.16,-86.78,2018-12-18T12:00:00,20181044626_11,POINT (-86.78 36.16),0,CENTRAL
37201,35A,20180798356,AMPHETAMINE - POSSESS,2018-09-18T22:48:00,415,36.17,-86.779,2018-09-18T21:36:00,20180798356_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180330232,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-13T02:11:00,425,36.153,-86.776,2018-04-12T22:54:00,20180330232_11,POINT (-86.776 36.153),0,CENTRAL
37201,35A,20180300493,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-03T23:46:00,415,36.163,-86.776,2018-04-03T22:39:00,20180300493_11,POINT (-86.776 36.163),0,CENTRAL
37201,35A,20180819286,Poss. or Casual Exchange of Meth,2018-09-26T05:25:00,415,36.169,-86.779,2018-09-26T01:35:00,20180819286_11,POINT (-86.779 36.169),0,CENTRAL
37201,35A,20180556392,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-06-27T14:56:00,415,36.166,-86.777,2018-06-27T12:45:00,20180556392_22,POINT (-86.777 36.166),0,CENTRAL
37203,35A,20180174935,MARIJUANA - POSSESS,2018-02-22T23:14:00,423,36.154,-86.777,2018-02-22T22:15:00,20180174935_11,POINT (-86.777 36.154),0,CENTRAL
,35A,20180733526,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-08-27T11:23:00,,36.17,-86.78,2018-08-27T09:00:00,20180733526_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20180177428,MARIJUANA - POSSESS,2018-02-23T16:40:00,423,36.157,-86.786,2018-02-23T16:40:00,20180177428_11,POINT (-86.786 36.157),0,CENTRAL
37203,35A,20180374051,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-27T01:00:00,423,36.152,-86.776,2018-04-27T01:00:00,20180374051_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20181000825,"DRUGS, COCAINE, POSSESS",2018-12-01T07:32:00,415,36.17,-86.779,2018-11-25T13:26:00,20181000825_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180577666,MARIJUANA - POSSESS,2018-07-04T09:17:00,423,36.153,-86.778,2018-07-04T07:50:00,20180577666_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37201,35A,20180644006,Poss. or Casual Exchange of Meth,2018-07-26T21:30:00,421,36.162,-86.775,2018-07-26T20:10:00,20180644006_11,POINT (-86.77500000000001 36.162),0,CENTRAL
37203,35A,20180946422,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-11T10:43:00,425,36.151,-86.772,2018-11-11T09:55:00,20180946422_11,POINT (-86.77200000000001 36.151),0,CENTRAL
37201,35A,20180747584,MARIJUANA - POSSESS,2018-08-31T17:17:00,415,36.166,-86.778,2018-08-31T17:00:00,20180747584_11,POINT (-86.77800000000001 36.166),0,CENTRAL
37213,35A,20180841515,MARIJUANA (FREE TEXT),2018-10-04T13:08:00,413,36.165,-86.769,2018-10-04T06:30:00,20180841515_11,POINT (-86.76900000000001 36.165),0,CENTRAL
37201,35A,20181064889,Poss. or Casual Exchange of Meth,2018-12-27T05:54:00,415,36.17,-86.779,2018-12-27T05:48:00,20181064889_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180247789,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-16T02:30:00,415,36.167,-86.78,2018-03-16T00:35:00,20180247789_11,POINT (-86.78 36.167),0,CENTRAL
,35A,20180791460,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-16T14:14:00,,36.17,-86.77,2018-09-16T14:14:00,20180791460_11,POINT (-86.77 36.17),0,CENTRAL
37201,35A,20181055998,MARIJUANA - POSSESS,2018-12-23T00:16:00,415,36.17,-86.779,2018-12-22T20:30:00,20181055998_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180776991,MARIJUANA - POSSESS,2018-09-11T11:20:00,,36.16,-86.78,2018-09-11T09:13:00,20180776991_11,POINT (-86.78 36.16),0,CENTRAL
37203,35A,20180576855,MARIJUANA - POSSESS,2018-07-03T23:54:00,423,36.155,-86.782,2018-07-03T23:19:00,20180576855_11,POINT (-86.782 36.155),0,CENTRAL
37213,35A,20180202963,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-04T01:35:00,413,36.169,-86.767,2018-03-04T01:13:00,20180202963_11,POINT (-86.767 36.169),0,CENTRAL
37219,35A,20180433645,IMITATION CONTROLLED SUBSTANCE - SELL,2018-05-16T23:49:00,411,36.162,-86.779,2018-05-16T22:45:00,20180433645_11,POINT (-86.779 36.162),0,CENTRAL
37201,35A,20180330566,MARIJUANA - POSSESS,2018-04-13T02:40:00,425,36.16,-86.771,2018-04-13T00:58:00,20180330566_11,POINT (-86.771 36.16),0,CENTRAL
37201,35A,20180954644,MARIJUANA - POSSESS,2018-11-14T08:15:00,415,36.164,-86.778,2018-11-14T08:15:00,20180954644_11,POINT (-86.77800000000001 36.164),0,CENTRAL
37203,35A,20180143132,MARIJUANA - POSSESS,2018-02-13T09:21:00,423,36.153,-86.779,2018-02-13T08:40:00,20180143132_11,POINT (-86.779 36.153),0,CENTRAL
37203,35A,20180330250,MARIJUANA - POSSESS,2018-04-13T00:10:00,423,36.156,-86.787,2018-04-12T23:47:00,20180330250_11,POINT (-86.78700000000001 36.156),0,CENTRAL
37201,35A,20180748406,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-09-01T15:17:00,415,36.17,-86.779,2018-08-31T22:00:00,20180748406_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180976574,Poss. or Casual Exchange of Meth,2018-11-21T20:49:00,413,36.164,-86.77,2018-11-21T20:00:00,20180976574_11,POINT (-86.77 36.164),0,CENTRAL
37201,35A,20180291938,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-01T02:04:00,421,36.162,-86.776,2018-04-01T00:21:00,20180291938_11,POINT (-86.776 36.162),0,CENTRAL
37207,35A,20180750724,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-09-01T23:01:00,,36.177,-86.773,2018-09-01T22:30:00,20180750724_22,POINT (-86.773 36.177),0,CENTRAL
37203,35A,20180243340,MARIJUANA - POSSESS,2018-03-16T08:24:00,423,36.153,-86.778,2018-03-16T07:05:00,20180243340_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37201,35A,20180111438,MARIJUANA - POSSESS,2018-02-05T04:10:00,415,36.17,-86.779,2018-02-03T01:15:00,20180111438_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180721158,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-22T22:38:00,,36.167,-86.777,2018-08-22T19:00:00,20180721158_32,POINT (-86.777 36.167),0,CENTRAL
37208,35A,20180627894,MARIJUANA - POSSESS,2018-07-22T06:58:00,413,36.171,-86.788,2018-07-21T12:30:00,20180627894_32,POINT (-86.788 36.171),0,CENTRAL
37201,35A,20180460952,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-25T23:30:00,415,36.17,-86.779,2018-05-25T19:57:00,20180460952_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180720747,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-22T18:15:00,423,36.152,-86.776,2018-08-22T17:15:00,20180720747_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20181045321,"DRUGS, COCAINE, SELL",2018-12-18T18:49:00,421,36.162,-86.776,2018-12-18T17:30:00,20181045321_11,POINT (-86.776 36.162),0,CENTRAL
37213,35A,20180765062,MARIJUANA - POSSESS,2018-09-06T21:30:00,413,36.169,-86.771,2018-09-06T21:20:00,20180765062_11,POINT (-86.771 36.169),0,CENTRAL
37206,35A,20180763896,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-06T16:18:00,211,36.158,-86.77,2018-09-06T13:40:00,20180763896_11,POINT (-86.77 36.158),0,CENTRAL
37201,35A,20180858919,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-11T03:09:00,415,36.17,-86.779,2018-10-11T00:00:00,20180858919_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180953335,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-13T23:55:00,413,36.165,-86.768,2018-11-13T23:00:00,20180953335_11,POINT (-86.768 36.165),0,CENTRAL
37213,35A,20180933868,"DRUGS, COCAINE, SELL",2018-11-07T01:19:00,413,36.173,-86.771,2018-11-07T00:33:00,20180933868_11,POINT (-86.771 36.173),0,CENTRAL
37203,35A,20180238006,"DRUGS, COCAINE, POSSESS",2018-03-14T18:35:00,813,36.161,-86.793,2018-03-14T18:04:00,20180238006_11,POINT (-86.79300000000001 36.161),0,CENTRAL
37213,35A,20180500112,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-06-08T17:44:00,413,36.17,-86.768,2018-06-08T17:30:00,20180500112_11,POINT (-86.768 36.17),0,CENTRAL
37201,35A,20181018572,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-12-08T00:42:00,421,36.162,-86.776,2018-12-08T00:17:00,20181018572_11,POINT (-86.776 36.162),0,CENTRAL
37210,35A,20180616747,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-07-18T01:44:00,425,36.151,-86.771,2018-07-17T21:30:00,20180616747_11,POINT (-86.771 36.151),0,CENTRAL
37201,35A,20181047679,"DRUGS, COCAINE, SELL",2018-12-19T15:42:00,421,36.161,-86.775,2018-12-19T14:00:00,20181047679_11,POINT (-86.77500000000001 36.161),0,CENTRAL
37201,35A,20180502611,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-10T03:07:00,421,36.161,-86.775,2018-06-09T16:03:00,20180502611_11,POINT (-86.77500000000001 36.161),0,CENTRAL
37203,35A,20180664074,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-02T19:56:00,421,36.16,-86.78,2018-08-02T19:20:00,20180664074_21,POINT (-86.78 36.16),0,CENTRAL
37207,35A,20180764536,"DRUG OFFENSE, CRIMINAL ATTEMPT (BECOMES DRUG OFFENSE)",2018-09-06T15:58:00,413,36.177,-86.776,2018-09-06T15:58:00,20180764536_21,POINT (-86.776 36.177),0,CENTRAL
37213,35A,20180490569,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-06-05T20:09:00,413,36.17,-86.773,2018-06-05T19:20:00,20180490569_11,POINT (-86.773 36.17),0,CENTRAL
37201,35A,20180289305,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-31T04:17:00,415,36.17,-86.779,2018-03-30T22:40:00,20180289305_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20181045028,MARIJUANA (FREE TEXT),2018-12-18T15:30:00,411,36.169,-86.784,2018-12-18T15:30:00,20181045028_11,POINT (-86.78400000000001 36.169),0,CENTRAL
37201,35A,20180171440,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-21T23:11:00,415,36.17,-86.779,2018-02-21T21:00:00,20180171440_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180261997,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-22T06:32:00,415,36.17,-86.779,2018-03-22T05:34:00,20180261997_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20181053106,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-12-21T13:57:00,,36.17,-86.78,2018-12-21T11:00:00,20181053106_11,POINT (-86.78 36.17),0,CENTRAL
37201,35A,20180632151,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-23T08:36:00,425,36.16,-86.771,2018-07-23T08:36:00,20180632151_11,POINT (-86.771 36.16),0,CENTRAL
37203,35A,20180716662,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-08-21T13:15:00,423,36.154,-86.784,2018-08-21T12:37:00,20180716662_11,POINT (-86.78400000000001 36.154),0,CENTRAL
37201,35A,20181025373,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-12-11T05:09:00,421,36.162,-86.775,2018-12-11T01:00:00,20181025373_22,POINT (-86.77500000000001 36.162),0,CENTRAL
37201,35A,20181040108,"DRUGS, COCAINE, POSSESS",2018-12-16T19:27:00,421,36.161,-86.777,2018-12-16T15:00:00,20181040108_22,POINT (-86.777 36.161),0,CENTRAL
37203,35A,20180217938,MARIJUANA - POSSESS,2018-03-08T14:45:00,423,36.152,-86.776,2018-03-08T14:00:00,20180217938_11,POINT (-86.776 36.152),0,CENTRAL
37203,35A,20180413231,MARIJUANA - POSSESS,2018-05-10T04:21:00,423,36.157,-86.786,2018-05-10T02:39:00,20180413231_11,POINT (-86.786 36.157),0,CENTRAL
37201,35A,20180289303,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-31T03:04:00,415,36.17,-86.779,2018-03-30T22:40:00,20180289303_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180085424,"DRUGS, COCAINE, POSSESS",2018-01-26T14:18:00,425,36.15,-86.773,2018-01-26T14:18:00,20180085424_11,POINT (-86.773 36.15),0,CENTRAL
37207,35A,20180295461,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-02T12:58:00,621,36.177,-86.776,2018-04-02T11:34:00,20180295461_11,POINT (-86.776 36.177),0,CENTRAL
37201,35A,20180634297,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-23T22:55:00,415,36.166,-86.778,2018-07-23T22:00:00,20180634297_11,POINT (-86.77800000000001 36.166),0,CENTRAL
,35A,20180902429,MARIJUANA (FREE TEXT),2018-10-28T16:28:00,,36.16,-86.77,2018-10-26T15:55:00,20180902429_11,POINT (-86.77 36.16),0,CENTRAL
37201,35A,20180177986,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-23T21:04:00,421,36.161,-86.776,2018-02-23T19:32:00,20180177986_11,POINT (-86.776 36.161),0,CENTRAL
37210,35A,20180221928,MARIJUANA - POSSESS,2018-03-09T17:41:00,425,36.157,-86.766,2018-03-09T16:45:00,20180221928_11,POINT (-86.76600000000001 36.157),0,CENTRAL
37201,35A,20180920327,"DRUGS, COCAINE, POSSESS",2018-11-02T02:16:00,425,36.16,-86.771,2018-11-02T00:46:00,20180920327_11,POINT (-86.771 36.16),0,CENTRAL
37206,35A,20180362627,MARIJUANA - POSSESS,2018-04-23T18:47:00,215,36.16,-86.778,2018-04-23T16:15:00,20180362627_21,POINT (-86.77800000000001 36.16),0,CENTRAL
37203,35A,20180343539,MARIJUANA - POSSESS,2018-04-17T11:35:00,811,36.156,-86.789,2018-04-17T10:45:00,20180343539_11,POINT (-86.789 36.156),0,CENTRAL
37203,35A,20180278055,"DRUGS, COCAINE, POSSESS",2018-03-27T15:47:00,425,36.155,-86.779,2018-03-27T14:10:00,20180278055_11,POINT (-86.779 36.155),0,CENTRAL
37201,35A,20180289304,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-31T03:37:00,415,36.17,-86.779,2018-03-30T22:40:00,20180289304_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20180895644,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-11-15T10:13:00,415,36.165,-86.779,2018-10-24T12:00:00,20180895644_11,POINT (-86.779 36.165),0,CENTRAL
37203,35A,20180113322,"DRUGS, COCAINE, POSSESS",2018-02-03T17:16:00,423,36.152,-86.776,2018-02-03T16:31:00,20180113322_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180925152,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-03T22:39:00,415,36.162,-86.772,2018-11-03T21:17:00,20180925152_11,POINT (-86.77200000000001 36.162),0,CENTRAL
37208,35A,20180725203,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-08-24T10:16:00,413,36.174,-86.787,2018-08-24T01:16:00,20180725203_11,POINT (-86.78700000000001 36.174),0,CENTRAL
37203,35A,20180748445,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-31T23:55:00,425,36.156,-86.78,2018-08-31T23:00:00,20180748445_11,POINT (-86.78 36.156),0,CENTRAL
37203,35A,20180106728,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-01T19:13:00,421,36.159,-86.783,2018-02-01T18:40:00,20180106728_11,POINT (-86.783 36.159),0,CENTRAL
37219,35A,20180544109,MARIJUANA - POSSESS,2018-06-24T20:30:00,411,36.169,-86.784,2018-06-23T14:50:00,20180544109_11,POINT (-86.78400000000001 36.169),0,CENTRAL
37201,35A,20180981192,"DRUGS, COCAINE, SELL",2018-11-24T01:27:00,421,36.161,-86.776,2018-11-24T00:53:00,20180981192_11,POINT (-86.776 36.161),0,CENTRAL
37201,35A,20180666918,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-03T20:44:00,415,36.167,-86.78,2018-08-03T18:38:00,20180666918_11,POINT (-86.78 36.167),0,CENTRAL
37201,35A,20180542528,"DRUGS, COCAINE, POSSESS",2018-06-22T23:42:00,421,36.162,-86.776,2018-06-22T23:42:00,20180542528_11,POINT (-86.776 36.162),0,CENTRAL
,35A,20180289750,MARIJUANA - POSSESS,2018-03-31T04:18:00,,36.16,-86.79,2018-03-31T02:30:00,20180289750_22,POINT (-86.79000000000001 36.16),0,CENTRAL
37203,35A,20180542702,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-23T01:53:00,423,36.157,-86.786,2018-06-23T00:25:00,20180542702_11,POINT (-86.786 36.157),0,CENTRAL
37201,35A,20180689265,MARIJUANA - POSSESS,2018-08-11T21:01:00,415,36.17,-86.779,2018-08-11T21:01:00,20180689265_11,POINT (-86.779 36.17),0,CENTRAL
37210,35A,20180631378,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-23T00:43:00,425,36.151,-86.771,2018-07-23T00:30:00,20180631378_11,POINT (-86.771 36.151),0,CENTRAL
37210,35A,20180233200,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-13T13:30:00,425,36.152,-86.769,2018-03-13T13:30:00,20180233200_11,POINT (-86.76900000000001 36.152),0,CENTRAL
37201,35A,20180871137,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-16T02:00:00,415,36.17,-86.779,2018-10-16T00:00:00,20180871137_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180431939,MARIJUANA - POSSESS,2018-05-16T11:00:00,413,36.17,-86.768,2018-05-16T11:00:00,20180431939_11,POINT (-86.768 36.17),0,CENTRAL
37201,35A,20180743818,MARIJUANA (FREE TEXT),2018-08-30T13:38:00,415,36.168,-86.779,2018-08-30T11:00:00,20180743818_11,POINT (-86.779 36.168),0,CENTRAL
37203,35A,20180955232,MARIJUANA - POSSESS,2018-11-14T14:17:00,423,36.153,-86.778,2018-11-14T14:00:00,20180955232_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37201,35A,20180913899,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-10-31T00:41:00,415,36.17,-86.781,2018-10-31T00:41:00,20180913899_11,POINT (-86.78100000000001 36.17),0,CENTRAL
37207,35A,20180550672,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-26T00:11:00,413,36.177,-86.776,2018-06-25T22:40:00,20180550672_11,POINT (-86.776 36.177),0,CENTRAL
37201,35A,20180955635,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-14T16:48:00,415,36.162,-86.772,2018-11-14T14:30:00,20180955635_11,POINT (-86.77200000000001 36.162),0,CENTRAL
